pollster,numeric_grade,state,candidate_name,party,pct,sample_size,population,methodology,recent_poll
Emerson,2.9,New Hampshire,Donald Trump,REP,43.4,917,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,New Hampshire,Donald Trump,REP,42.5,917,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,Ohio,Donald Trump,REP,50,1000,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,Ohio,Donald Trump,REP,44.9,1000,Voters,IVR/Online Panel/Email,Older
Siena,2.7,Tennessee,Donald Trump,REP,49,805,Adults,Live Phone/Online Panel,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,46,800,Voters,Online Panel,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,40,800,Voters,Online Panel,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,48,803,Voters,Online Panel,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,43,803,Voters,Online Panel,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,43,700,Voters,Online Panel,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,37,700,Voters,Online Panel,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,46,437,Voters,Online Panel,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,39,437,Voters,Online Panel,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,48,702,Voters,Online Panel,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,42,702,Voters,Online Panel,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,47,805,Voters,Online Panel,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,41,805,Voters,Online Panel,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,47,675,Voters,Online Panel,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,38,675,Voters,Online Panel,Older
Meredith College,1.6,North Carolina,Donald Trump,REP,39,755,Voters,Online Panel,Older
Emerson,2.9,Michigan,Donald Trump,REP,41,1000,Voters,IVR/Online Panel,Older
Emerson,2.9,Michigan,Donald Trump,REP,43,788,Voters,IVR/Online Panel,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,46.4,1000,Voters,IVR/Online Panel,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,49.1,816,Voters,IVR/Online Panel,Older
Emerson,2.9,Georgia,Donald Trump,REP,46.9,1000,Voters,IVR/Online Panel,Older
Emerson,2.9,Georgia,Donald Trump,REP,49.1,780,Voters,IVR/Online Panel,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,43.8,1000,Voters,IVR/Online Panel,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,45.2,819,Voters,IVR/Online Panel,Older
Emerson,2.9,Arizona,Donald Trump,REP,42.8,1000,Voters,IVR/Online Panel,Older
Emerson,2.9,Arizona,Donald Trump,REP,45.5,778,Voters,IVR/Online Panel,Older
Emerson,2.9,Nevada,Donald Trump,REP,46.2,1000,Voters,IVR/Online Panel,Older
Emerson,2.9,Nevada,Donald Trump,REP,47.3,770,Voters,IVR/Online Panel,Older
Elway,1.9,Washington,Donald Trump,REP,29,403,Voters,Live Phone/Text-to-Web,Older
Elway,1.9,Washington,Donald Trump,REP,25,403,Voters,Live Phone/Text-to-Web,Older
U. Georgia SPIA,2.2,Georgia,Donald Trump,REP,45.4,1002,Voters,Live Phone,Older
Siena/NYT,3,Arizona,Donald Trump,REP,49,603,Voters,Live Phone,Older
Siena/NYT,3,Arizona,Donald Trump,REP,49,603,Voters,Live Phone,Older
Siena/NYT,3,Arizona,Kamala Harris,DEM,43,603,Voters,Live Phone,Older
Siena/NYT,3,Arizona,Donald Trump,REP,48,603,Voters,Live Phone,Older
Siena/NYT,3,Arizona,Kamala Harris,DEM,43,603,Voters,Live Phone,Older
Siena/NYT,3,Arizona,Donald Trump,REP,48,603,Voters,Live Phone,Older
Siena/NYT,3,Arizona,Donald Trump,REP,33,603,Voters,Live Phone,Older
Siena/NYT,3,Arizona,Donald Trump,REP,34,603,Voters,Live Phone,Older
Siena/NYT,3,Georgia,Donald Trump,REP,49,629,Voters,Live Phone,Older
Siena/NYT,3,Georgia,Donald Trump,REP,49,629,Voters,Live Phone,Older
Siena/NYT,3,Georgia,Kamala Harris,DEM,44,629,Voters,Live Phone,Older
Siena/NYT,3,Georgia,Donald Trump,REP,45,629,Voters,Live Phone,Older
Siena/NYT,3,Georgia,Kamala Harris,DEM,44,629,Voters,Live Phone,Older
Siena/NYT,3,Georgia,Donald Trump,REP,47,629,Voters,Live Phone,Older
Siena/NYT,3,Georgia,Donald Trump,REP,36,629,Voters,Live Phone,Older
Siena/NYT,3,Georgia,Donald Trump,REP,38,629,Voters,Live Phone,Older
Siena/NYT,3,Michigan,Donald Trump,REP,48,616,Voters,Live Phone,Older
Siena/NYT,3,Michigan,Donald Trump,REP,46,616,Voters,Live Phone,Older
Siena/NYT,3,Michigan,Kamala Harris,DEM,45,616,Voters,Live Phone,Older
Siena/NYT,3,Michigan,Donald Trump,REP,47,616,Voters,Live Phone,Older
Siena/NYT,3,Michigan,Kamala Harris,DEM,48,616,Voters,Live Phone,Older
Siena/NYT,3,Michigan,Donald Trump,REP,46,616,Voters,Live Phone,Older
Siena/NYT,3,Michigan,Donald Trump,REP,34,616,Voters,Live Phone,Older
Siena/NYT,3,Michigan,Donald Trump,REP,34,616,Voters,Live Phone,Older
Siena/NYT,3,Nevada,Donald Trump,REP,52,611,Voters,Live Phone,Older
Siena/NYT,3,Nevada,Donald Trump,REP,52,611,Voters,Live Phone,Older
Siena/NYT,3,Nevada,Kamala Harris,DEM,42,611,Voters,Live Phone,Older
Siena/NYT,3,Nevada,Donald Trump,REP,48,611,Voters,Live Phone,Older
Siena/NYT,3,Nevada,Kamala Harris,DEM,42,611,Voters,Live Phone,Older
Siena/NYT,3,Nevada,Donald Trump,REP,50,611,Voters,Live Phone,Older
Siena/NYT,3,Nevada,Donald Trump,REP,38,611,Voters,Live Phone,Older
Siena/NYT,3,Nevada,Donald Trump,REP,40,611,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,48,600,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,49,600,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,44,600,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,47,600,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,44,600,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,48,600,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,35,600,Voters,Live Phone,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,36,600,Voters,Live Phone,Older
Siena/NYT,3,Wisconsin,Donald Trump,REP,45,603,Voters,Live Phone,Older
Siena/NYT,3,Wisconsin,Donald Trump,REP,45,603,Voters,Live Phone,Older
Siena/NYT,3,Wisconsin,Kamala Harris,DEM,46,603,Voters,Live Phone,Older
Siena/NYT,3,Wisconsin,Donald Trump,REP,47,603,Voters,Live Phone,Older
Siena/NYT,3,Wisconsin,Kamala Harris,DEM,46,603,Voters,Live Phone,Older
Siena/NYT,3,Wisconsin,Donald Trump,REP,48,603,Voters,Live Phone,Older
Siena/NYT,3,Wisconsin,Donald Trump,REP,35,603,Voters,Live Phone,Older
Siena/NYT,3,Wisconsin,Donald Trump,REP,35,603,Voters,Live Phone,Older
Data for Progress,2.6,Ohio,Donald Trump,REP,51,597,Voters,Online Panel/Text-to-Web,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,48,908,Voters,Live Phone/Email,Older
Digital Research,1.4,Maine,Donald Trump,REP,35,614,Voters,Live Phone/Online Panel,Older
Digital Research,1.4,Maine,Donald Trump,REP,27,307,Voters,Live Phone/Online Panel,Older
Digital Research,1.4,Maine,Donald Trump,REP,42,307,Voters,Live Phone/Online Panel,Older
Noble Predictive Insights,2.4,Arizona,Donald Trump,REP,46,1010,Voters,Online Panel,Older
UC Berkeley,2.5,California,Donald Trump,REP,31,4506,Voters,Email,Older
UC Berkeley,2.5,California,Donald Trump,REP,29,4506,Voters,Email,Older
Tarrance,1.6,Nevada,Donald Trump,REP,46,600,Voters,Live Phone,Older
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,REP,42,873,Voters,NA,Older
UMass Amherst/YouGov,2.4,Massachusetts,Donald Trump,REP,21,700,Adults,Online Panel,Older
Ohio Northern University Institute for Civics and Public Policy,1.5,Ohio,Donald Trump,REP,45,668,Voters,Online Panel,Older
Ohio Northern University Institute for Civics and Public Policy,1.5,Ohio,Donald Trump,REP,42,668,Voters,Online Panel,Older
Siena,2.7,New York,Donald Trump,REP,37,1225,Voters,Live Phone/Online Panel,Older
Siena,2.7,New York,Donald Trump,REP,31,1225,Voters,Live Phone/Online Panel,Older
PPIC,2.5,California,Donald Trump,REP,29,1395,Voters,Probability Panel,Older
Alaska Survey Research,1.9,Alaska,Donald Trump,REP,45,1375,Voters,Text-to-Web,Older
Alaska Survey Research,1.9,Alaska,Donald Trump,REP,37,1375,Voters,Text-to-Web,Older
YouGov,3,Texas,Donald Trump,REP,45,1200,Voters,Online Panel,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,59,1075,Voters,NA,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,61,835,Voters,NA,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,46,1164,Voters,NA,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,48,872,Voters,NA,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,52,1118,Voters,NA,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,53,844,Voters,NA,Older
Remington,2.6,Missouri,Donald Trump,REP,52,806,Voters,NA,Older
Remington,2.6,Missouri,Donald Trump,REP,49,806,Voters,NA,Older
Zogby,1.2,Georgia,Donald Trump,REP,51,628,Voters,Email/Online Ad,Older
Zogby,1.2,Georgia,Donald Trump,REP,44.5,628,Voters,Email/Online Ad,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,47,804,Voters,Online Panel,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,48,801,Voters,Online Panel,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,44,706,Voters,Online Panel,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,43,503,Voters,Online Panel,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,47,702,Voters,Online Panel,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,46,807,Voters,Online Panel,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,46,700,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Michigan,Donald Trump,REP,41,820,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Michigan,Donald Trump,REP,40,820,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Arizona,Donald Trump,REP,44,627,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Arizona,Donald Trump,REP,42,627,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Florida,Donald Trump,REP,44,1100,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Florida,Donald Trump,REP,44,1100,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Georgia,Donald Trump,REP,43,761,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Georgia,Donald Trump,REP,41,761,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,North Carolina,Donald Trump,REP,43,736,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,North Carolina,Donald Trump,REP,41,736,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Pennsylvania,Donald Trump,REP,42,900,Voters,Online Panel,Older
Redfield & Wilton Strategies,1.8,Pennsylvania,Donald Trump,REP,39,900,Voters,Online Panel,Older
MRG (Marketing Resource Group),1.8,Michigan,Donald Trump,REP,41.6,600,Voters,Live Phone,Older
MRG (Marketing Resource Group),1.8,Michigan,Donald Trump,REP,40.4,600,Voters,Live Phone,Older
Emerson,2.9,Ohio,Donald Trump,REP,44.6,438,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,45.3,430,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,Idaho,Donald Trump,REP,54.5,490,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,42,532,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,Missouri,Donald Trump,REP,50.2,491,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,Kansas,Donald Trump,REP,47,487,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,West Virginia,Donald Trump,REP,59.3,539,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,Indiana,Donald Trump,REP,47.5,462,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,Iowa,Donald Trump,REP,43.5,464,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,Nebraska,Donald Trump,REP,46.8,423,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,North Dakota,Donald Trump,REP,54,419,Voters,Online Panel/Email,Older
Emerson,2.9,South Dakota,Donald Trump,REP,50.3,432,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,Illinois,Donald Trump,REP,33.7,468,Voters,Online Panel/Email,Older
Emerson,2.9,Arkansas,Donald Trump,REP,56.6,435,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,Minnesota,Donald Trump,REP,37.8,477,Voters,Online Panel/Email,Older
Emerson,2.9,Michigan,Donald Trump,REP,42.5,468,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,Colorado,Donald Trump,REP,37.6,442,Voters,Online Panel/Email,Older
Emerson,2.9,Montana,Donald Trump,REP,48.6,447,Voters,Online Panel/Email,Older
Emerson,2.9,Wyoming,Donald Trump,REP,67.6,478,Voters,Online Panel/Email,Older
Emerson,2.9,Tennessee,Donald Trump,REP,55.3,410,Voters,Online Panel/Email,Older
Emerson,2.9,Kentucky,Donald Trump,REP,54.6,450,Voters,IVR/Online Panel/Email,Older
Emerson,2.9,Oklahoma,Donald Trump,REP,55,447,Voters,IVR/Online Panel/Email,Older
CNN/SSRS,2.8,Nevada,Donald Trump,REP,45,1251,Voters,Live Phone/Probability Panel,Older
Quinnipiac,2.8,Pennsylvania,Donald Trump,REP,47,1725,Voters,Live Phone,Older
Cygnal,2.1,Iowa,Donald Trump,REP,47.2,506,Voters,Online Panel/Text-to-Web,Older
Cygnal,2.1,Iowa,Donald Trump,REP,47.7,506,Voters,Online Panel/Text-to-Web,Older
Susquehanna,2.3,Pennsylvania,Donald Trump,REP,45,700,Voters,Live Phone/Online Panel,Older
Gonzales Research & Media Services,1.2,Maryland,Donald Trump,REP,30.4,818,Voters,Live Phone,Older
PPP,1.4,Michigan,Donald Trump,REP,44,679,Voters,IVR/Text,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,45,673,Voters,IVR/Text,Older
PPP,1.4,Wisconsin,Donald Trump,REP,44,673,Voters,IVR/Text,Older
Change Research,1.4,Virginia,Donald Trump,REP,42,1437,Voters,Text-to-Web/Online Ad,Older
Change Research,1.4,Virginia,Donald Trump,REP,39,1437,Voters,Text-to-Web/Online Ad,Older
Change Research,1.4,Virginia,Donald Trump,REP,37,1437,Voters,Text-to-Web/Online Ad,Older
Change Research,1.4,Montana,Donald Trump,REP,54,1451,Voters,Text-to-Web/Online Ad,Older
Change Research,1.4,Montana,Donald Trump,REP,51,1451,Voters,Text-to-Web/Online Ad,Older
Change Research,1.4,Montana,Donald Trump,REP,49,1451,Voters,Text-to-Web/Online Ad,Older
Change Research,1.4,Ohio,Donald Trump,REP,48,1559,Voters,Text-to-Web/Online Ad,Older
Change Research,1.4,Ohio,Donald Trump,REP,45,1559,Voters,Text-to-Web/Online Ad,Older
Change Research,1.4,Ohio,Donald Trump,REP,42,1559,Voters,Text-to-Web/Online Ad,Older
U. New Hampshire,2.6,New Hampshire,Donald Trump,REP,40,2018,Voters,Probability Panel,Older
Siena,2.7,New York,Donald Trump,REP,31,804,Voters,Live Phone/Online Panel,Older
Susquehanna,2.3,Michigan,Donald Trump,REP,43,700,Voters,NA,Older
Rasmussen,2.1,Georgia,Donald Trump,REP,47,1061,Voters,IVR/Online Panel,Older
Research America,0.7,Virginia,Donald Trump,REP,37,1000,Adults,Live Phone/Online Panel,Older
Emerson,2.9,Iowa,Donald Trump,REP,50,896,Voters,IVR/Online Panel,Older
Emerson,2.9,Iowa,Donald Trump,REP,47.5,896,Voters,IVR/Online Panel,Older
Change Research,1.4,North Carolina,Donald Trump,REP,46,914,Voters,Text-to-Web/Online Ad,Older
PPIC,2.5,California,Donald Trump,REP,26,1146,Voters,Probability Panel,Older
UC Berkeley,2.5,California,Donald Trump,REP,31,6030,Voters,Email,Older
Big Data Poll,1.1,Florida,Donald Trump,REP,45,1316,Voters,Online Panel/Text-to-Web/Text,Older
Big Data Poll,1.1,Florida,Donald Trump,REP,45.5,1316,Voters,Online Panel/Text-to-Web/Text,Older
WPAi,1.7,Alabama,Donald Trump,REP,57,500,Voters,Live Phone,Older
PPP,1.4,New Mexico,Donald Trump,REP,41,767,Voters,IVR/Text,Older
HarrisX,1.5,Iowa,Donald Trump,REP,47,1952,Voters,NA,Older
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,REP,40,723,Voters,Mail-to-Web/Mail-to-Phone,Older
J.L. Partners,1.6,Montana,Donald Trump,REP,51,741,Voters,Live Phone/Text/Online Ad,Older
Siena,2.7,New York,Donald Trump,REP,34,803,Voters,Live Phone/Online Panel,Older
Roanoke College,2.6,Virginia,Donald Trump,REP,42,702,Adults,Live Phone/Online Panel,Older
Emerson,2.9,New Hampshire,Donald Trump,REP,40.9,837,Voters,IVR/Online Panel/Text-to-Web/Email,Older
Emerson,2.9,New Hampshire,Donald Trump,REP,39.2,837,Voters,IVR/Online Panel/Text-to-Web/Email,Older
EPIC/MRA,1.9,Michigan,Donald Trump,REP,45,600,Voters,Live Phone,Older
PPP,1.4,Kentucky,Donald Trump,REP,55,737,Voters,IVR/Text-to-Web,Older
Emerson,2.9,Arizona,Donald Trump,REP,44.7,1337,Voters,IVR/Online Panel/Text-to-Web/Email,Older
Emerson,2.9,Arizona,Donald Trump,REP,41.8,1337,Voters,IVR/Online Panel/Text-to-Web/Email,Older
Emerson,2.9,Michigan,Donald Trump,REP,43.6,1121,Voters,IVR/Online Panel/Text-to-Web/Email,Older
Emerson,2.9,Michigan,Donald Trump,REP,43.3,1121,Voters,IVR/Online Panel/Text-to-Web/Email,Older
Ohio Northern University Institute for Civics and Public Policy,1.5,Ohio,Donald Trump,REP,49.1,675,Voters,Online Panel,Older
Virginia Commonwealth U.,2.1,Virginia,Donald Trump,REP,40,804,Adults,Live Phone,Older
Public Opinion Strategies,1.6,Arizona,Donald Trump,REP,46,500,Voters,Live Phone,Older
Alaska Survey Research,1.9,Alaska,Donald Trump,REP,43,1336,Voters,Text-to-Web,Older
Mitchell,2.4,Michigan,Donald Trump,REP,43,639,Voters,Text-to-Web,Older
Suffolk,2.9,Ohio,Donald Trump,REP,43.6,500,Voters,Live Phone,Older
Big Data Poll,1.1,Iowa,Donald Trump,REP,42.1,1057,Voters,Online Panel/Text-to-Web/Text,Older
Public Opinion Strategies,1.6,Michigan,Donald Trump,REP,44,500,Voters,Live Phone,Older
Public Opinion Strategies,1.6,Nevada,Donald Trump,REP,43,500,Voters,Live Phone,Older
PPIC,2.5,California,Donald Trump,REP,31,1092,Voters,Live Phone/Probability Panel,Older
Quinnipiac,2.8,Pennsylvania,Donald Trump,REP,47,1584,Voters,Live Phone,Older
Siena,2.7,New York,Donald Trump,REP,28,817,Voters,Live Phone/Online Panel,Older
St. Anselm,2.4,New Hampshire,Donald Trump,REP,40,1065,Voters,Text-to-Web,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,51,1120,Voters,Online Panel,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,54,1046,Voters,Online Panel,Older
Public Opinion Strategies,1.6,Arizona,Donald Trump,REP,43,500,Voters,Live Phone,Older
Public Opinion Strategies,1.6,Georgia,Donald Trump,REP,45,500,Voters,Live Phone,Older
Public Opinion Strategies,1.6,Pennsylvania,Donald Trump,REP,45,500,Voters,Live Phone,Older
EPIC/MRA,1.9,Michigan,Donald Trump,REP,44,600,Voters,Live Phone,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,43,913,Voters,Live Phone/Online Panel/Mail-to-Web,Older
PPP,1.4,Washington,Donald Trump,REP,36,773,Voters,IVR/Text-to-Web,Older
Cygnal,2.1,Georgia,Donald Trump,REP,42,600,Voters,IVR/Text-to-Web,Older
Emerson,2.9,California,Donald Trump,REP,31.7,1056,Voters,Online Panel/Email/Text-to-Web,Older
Gonzales Research & Media Services,1.2,Maryland,Donald Trump,REP,35.1,841,Voters,Live Phone,Older
McLaughlin,0.5,Nevada,Donald Trump,REP,48,400,Voters,Live Phone/Text-to-Web,Older
PPIC,2.5,California,Donald Trump,REP,25,1062,Voters,Online Panel,Older
Roanoke College,2.6,Virginia,Donald Trump,REP,38,678,Adults,Live Phone/Online Panel,Older
Emerson,2.9,Iowa,Donald Trump,REP,48.8,1064,Voters,IVR/Online Panel/Text-to-Web/Email,Older
co/efficient,1.1,Kentucky,Donald Trump,REP,57,987,Voters,NA,Older
Public Opinion Strategies,1.6,Georgia,Donald Trump,REP,43,500,Voters,Live Phone,Older
Public Opinion Strategies,1.6,Arizona,Donald Trump,REP,44,500,Voters,Live Phone,Older
Public Opinion Strategies,1.6,Colorado,Donald Trump,REP,39,500,Voters,NA,Older
Public Opinion Strategies,1.6,Virginia,Donald Trump,REP,41,500,Voters,NA,Older
Public Opinion Strategies,1.6,Minnesota,Donald Trump,REP,40,500,Voters,NA,Older
Public Opinion Strategies,1.6,New Mexico,Donald Trump,REP,38,500,Voters,NA,Older
Public Opinion Strategies,1.6,Georgia,Donald Trump,REP,43,500,Voters,Live Phone,Older
Noble Predictive Insights,2.4,Nevada,Donald Trump,REP,40,613,Voters,Online Panel,Older
SSRS,2.4,Tennessee,Donald Trump,REP,42,502,Voters,Live Phone,Older
CWS Research,1.6,Texas,Donald Trump,REP,45,677,Voters,IVR/Text-to-Web,Older
Public Opinion Strategies,1.6,Wisconsin,Donald Trump,REP,44,500,Voters,Live Phone,Older
Public Opinion Strategies,1.6,Nevada,Donald Trump,REP,45,500,Voters,Live Phone,Older
Public Opinion Strategies,1.6,Michigan,Donald Trump,REP,42,500,Voters,Live Phone,Older
Public Opinion Strategies,1.6,Arizona,Donald Trump,REP,44,500,Voters,Live Phone,Older
Public Opinion Strategies,1.6,Pennsylvania,Donald Trump,REP,42,500,Voters,Live Phone,Older
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,REP,35,643,Voters,Mail-to-Web/Mail-to-Phone,Older
Cygnal,2.1,Iowa,Donald Trump,REP,46.4,600,Voters,IVR/Text-to-Web,Older
Cygnal,2.1,North Carolina,Donald Trump,REP,43.4,605,Voters,Live Phone/Text-to-Web,Older
Emerson,2.9,Florida,Donald Trump,REP,43.5,1153,Voters,IVR/Online Panel/Text-to-Web/Email,Older
Rasmussen,2.1,Arizona,Donald Trump,REP,50,1001,Voters,IVR/Online Panel,Older
U. North Florida,2.8,Florida,Donald Trump,REP,50,1452,Voters,Live Phone/Email,Older
Emerson,2.9,New Hampshire,Donald Trump,REP,38,1025,Voters,IVR/Online Panel/Text-to-Web,Older
Susquehanna,2.3,Pennsylvania,Donald Trump,REP,41,800,Voters,Live Phone,Older
Roanoke College,2.6,Virginia,Donald Trump,REP,45,680,Adults,Live Phone/Online Panel,Older
Roanoke College,2.6,Virginia,Donald Trump,REP,46,590,Voters,Live Phone/Online Panel,Older
UC Berkeley,2.5,California,Donald Trump,REP,27,7512,Voters,Email,Older
UC Berkeley,2.5,California,Donald Trump,REP,29,5149,Voters,Email,Older
OH Predictive Insights / MBQF,2.4,Arizona,Donald Trump,REP,37,1000,Voters,Online Panel,Older
OH Predictive Insights / MBQF,2.4,Nevada,Donald Trump,REP,42,800,Voters,Online Panel,Older
co/efficient,1.1,New Hampshire,Donald Trump,REP,39,1179,Voters,IVR/Text,Older
Blueprint Polling,2.4,Arizona,Donald Trump,REP,38.3,618,Voters,IVR/Text,Older
PPP,1.4,Michigan,Donald Trump,REP,43,763,Voters,IVR/Text,Older
EPIC/MRA,1.9,Michigan,Donald Trump,REP,43,600,Voters,Live Phone,Older
Emerson,2.9,Georgia,Donald Trump,REP,43.1,888,Voters,IVR/Online Panel/Text-to-Web,Older
U. Massachusetts - Lowell,2.9,Georgia,Donald Trump,REP,43,1300,Voters,Online Panel,Older
Victory Insights,1.3,Florida,Donald Trump,REP,49,600,Voters,NA,Older
