pollster,numeric_grade,state,candidate_name,pct,sample_size,population,methodology,start_date,end_date,national_poll,recency
Roanoke College,2.6,Virginia,Donald Trump,45,680,a,Live Phone/Online Panel,2023-02-12,2023-02-21,0,623
Roanoke College,2.6,Virginia,Donald Trump,46,590,rv,Live Phone/Online Panel,2023-02-12,2023-02-21,0,623
UC Berkeley,2.5,California,Donald Trump,27,7512,rv,Email,2023-02-14,2023-02-20,0,624
UC Berkeley,2.5,California,Donald Trump,29,5149,lv,Email,2023-02-14,2023-02-20,0,624
Quinnipiac,2.8,NA,Donald Trump,46,1429,rv,Live Phone,2023-02-09,2023-02-14,1,630
Ipsos,2.8,NA,Donald Trump,42,944,rv,Probability Panel,2023-02-06,2023-02-13,1,631
Ipsos,2.8,NA,Donald Trump,39,914,rv,Probability Panel,2023-02-06,2023-02-13,1,631
Ipsos,2.8,NA,Donald Trump,40,1102,a,Probability Panel,2023-02-06,2023-02-13,1,631
Ipsos,2.8,NA,Donald Trump,38,1103,a,Probability Panel,2023-02-06,2023-02-13,1,631
Rasmussen,2.1,NA,Donald Trump,42,900,lv,IVR/Online Panel,2023-02-08,2023-02-12,1,632
Rasmussen,2.1,NA,Donald Trump,45,900,lv,IVR/Online Panel,2023-02-08,2023-02-12,1,632
OH Predictive Insights / MBQF,2.4,Arizona,Donald Trump,37,1000,rv,Online Panel,2023-01-31,2023-02-09,0,635
YouGov,3,NA,Donald Trump,41,1063,rv,Online Panel,2023-02-02,2023-02-06,1,638
OH Predictive Insights / MBQF,2.4,Nevada,Donald Trump,42,800,rv,Online Panel,2023-01-30,2023-02-06,0,638
ABC/Washington Post,3,NA,Donald Trump,48,895,rv,Live Phone,2023-01-27,2023-02-01,1,643
Echelon Insights,2.7,NA,Donald Trump,42,1024,lv,Online Panel,2023-01-23,2023-01-25,1,650
Emerson,2.9,NA,Donald Trump,43.9,1015,rv,IVR/Online Panel,2023-01-19,2023-01-21,1,654
Cygnal,2.1,NA,Donald Trump,43.9,2529,lv,Online Panel/Text-to-Web,2023-01-19,2023-01-20,1,655
Marquette Law School,3,NA,Donald Trump,39,1000,a,Probability Panel,2023-01-09,2023-01-20,1,655
Marquette Law School,3,NA,Donald Trump,40,790,rv,Probability Panel,2023-01-09,2023-01-20,1,655
YouGov,3,NA,Donald Trump,36,1500,a,Online Panel,2023-01-14,2023-01-17,1,658
YouGov,3,NA,Donald Trump,42,1314,rv,Online Panel,2023-01-14,2023-01-17,1,658
YouGov,3,NA,Donald Trump,40,1028,rv,Online Panel,2023-01-12,2023-01-16,1,659
Blueprint Polling,2.4,Arizona,Donald Trump,38.3,618,v,IVR/Text,2023-01-05,2023-01-08,0,667
RMG Research,2.3,NA,Donald Trump,41,1000,rv,Online Panel,2023-01-03,2023-01-05,1,670
Data for Progress,2.6,NA,Donald Trump,45,1189,lv,Online Panel,2022-12-22,2022-12-29,1,677
YouGov,3,NA,Donald Trump,41,1041,rv,Online Panel,2022-12-15,2022-12-19,1,687
Echelon Insights,2.7,NA,Donald Trump,44,1021,lv,Online Panel,2022-12-12,2022-12-14,1,692
Echelon Insights,2.7,NA,Donald Trump,42,1021,rv,Online Panel,2022-12-12,2022-12-14,1,692
Suffolk,2.9,NA,Donald Trump,39.5,1000,rv,Live Phone,2022-12-07,2022-12-11,1,695
YouGov,3,NA,Donald Trump,35,1635,a,Online Panel,2022-12-01,2022-12-05,1,701
YouGov,3,NA,Donald Trump,42,1204,rv,Online Panel,2022-12-01,2022-12-05,1,701
Emerson,2.9,Georgia,Donald Trump,43.1,888,lv,IVR/Online Panel/Text-to-Web,2022-11-28,2022-11-30,0,706
U. Massachusetts - Lowell,2.9,Georgia,Donald Trump,43,1300,lv,Online Panel,2022-11-18,2022-11-28,0,708
Marquette Law School,3,NA,Donald Trump,34,1004,a,Probability Panel,2022-11-15,2022-11-22,1,714
Marquette Law School,3,NA,Donald Trump,34,840,rv,Probability Panel,2022-11-15,2022-11-22,1,714
Emerson,2.9,NA,Donald Trump,40.9,1380,rv,IVR/Online Panel,2022-11-18,2022-11-19,1,717
Echelon Insights,2.7,NA,Donald Trump,45,1036,rv,Online Panel,2022-11-17,2022-11-19,1,717
Echelon Insights,2.7,NA,Donald Trump,45,1036,lv,Online Panel,2022-11-17,2022-11-19,1,717
Leger,2,NA,Donald Trump,33,1007,a,Online Panel,2022-11-11,2022-11-13,1,723
Rasmussen,2.1,NA,Donald Trump,47,1767,lv,IVR/Online Panel,2022-11-08,2022-11-09,1,727
Rasmussen,2.1,Arizona,Donald Trump,45,874,lv,IVR/Online Panel,2022-11-08,2022-11-09,0,727
Rasmussen,2.1,Florida,Donald Trump,49,1224,lv,IVR/Online Panel,2022-11-08,2022-11-09,0,727
Rasmussen,2.1,Nevada,Donald Trump,45,679,lv,IVR/Online Panel,2022-11-08,2022-11-09,0,727
GQR,2,NA,Donald Trump,48,1000,rv,Online Panel,2022-11-06,2022-11-08,1,728
SurveyUSA,2.8,New York,Donald Trump,34,918,rv,Online Panel,2022-11-03,2022-11-06,0,730
Emerson,2.9,Oregon,Donald Trump,35.3,975,lv,IVR/Online Panel/Text-to-Web,2022-10-31,2022-11-01,0,735
Emerson,2.9,New Hampshire,Donald Trump,40.7,850,lv,IVR/Online Panel/Text-to-Web,2022-10-30,2022-11-01,0,735
Emerson,2.9,Arizona,Donald Trump,46.2,1000,lv,IVR/Online Panel/Text-to-Web,2022-10-30,2022-11-01,0,735
Emerson,2.9,Ohio,Donald Trump,50.3,1000,lv,IVR/Online Panel/Text-to-Web,2022-10-30,2022-11-01,0,735
SurveyUSA,2.8,Missouri,Donald Trump,52,991,rv,Online Panel,2022-10-27,2022-11-01,0,735
Emerson,2.9,New York,Donald Trump,36.9,1000,lv,IVR/Online Panel/Text-to-Web,2022-10-28,2022-10-31,0,736
Emerson,2.9,Pennsylvania,Donald Trump,44.3,1000,lv,IVR/Online Panel/Text-to-Web,2022-10-28,2022-10-31,0,736
Emerson,2.9,Michigan,Donald Trump,46.7,900,lv,IVR/Online Panel/Text-to-Web,2022-10-28,2022-10-31,0,736
Emerson,2.9,Georgia,Donald Trump,46.9,1000,lv,IVR/Online Panel/Text-to-Web,2022-10-28,2022-10-31,0,736
YouGov,3,NA,Donald Trump,36,1641,a,Online Panel,2022-10-27,2022-10-31,1,736
YouGov,3,NA,Donald Trump,42,1172,rv,Online Panel,2022-10-27,2022-10-31,1,736
Emerson,2.9,Kansas,Donald Trump,50.4,1000,lv,IVR/Online Panel/Text-to-Web,2022-10-27,2022-10-29,0,738
Emerson,2.9,Wisconsin,Donald Trump,42.9,1000,lv,IVR/Online Panel/Text-to-Web,2022-10-27,2022-10-29,0,738
Emerson,2.9,North Carolina,Donald Trump,50.6,1000,lv,IVR/Online Panel/Text-to-Web,2022-10-27,2022-10-29,0,738
Emerson,2.9,Colorado,Donald Trump,39.4,1000,lv,IVR/Online Panel/Text-to-Web,2022-10-26,2022-10-29,0,738
Emerson,2.9,Missouri,Donald Trump,52.9,1000,lv,IVR/Online Panel/Text-to-Web,2022-10-26,2022-10-28,0,739
Emerson,2.9,Utah,Donald Trump,47,825,lv,IVR/Online Panel/Text-to-Web,2022-10-25,2022-10-28,0,739
Emerson,2.9,Oklahoma,Donald Trump,58.7,1000,lv,IVR/Online Panel/Text-to-Web,2022-10-25,2022-10-28,0,739
Emerson,2.9,New Mexico,Donald Trump,38.2,1000,lv,IVR/Online Panel/Text-to-Web/Email,2022-10-25,2022-10-28,0,739
Susquehanna,2.3,Nevada,Donald Trump,48,500,lv,Live Phone,2022-10-24,2022-10-27,0,740
Echelon Insights,2.7,NA,Donald Trump,46,1014,lv,Online Panel,2022-10-24,2022-10-26,1,741
Echelon Insights,2.7,NA,Donald Trump,46,1014,rv,Online Panel,2022-10-24,2022-10-26,1,741
U. Massachusetts - Lowell,2.9,Massachusetts,Donald Trump,32,1000,lv,Online Panel,2022-10-18,2022-10-25,0,742
U. Massachusetts - Lowell,2.9,New Hampshire,Donald Trump,43,600,lv,Online Panel,2022-10-14,2022-10-25,0,742
Rasmussen,2.1,Georgia,Donald Trump,47,1053,lv,IVR/Online Panel,2022-10-23,2022-10-24,0,743
Emerson,2.9,Illinois,Donald Trump,37.1,1000,lv,IVR/Online Panel/Text-to-Web/Email,2022-10-20,2022-10-24,0,743
Emerson,2.9,New York,Donald Trump,39.7,1000,lv,IVR/Online Panel/Text-to-Web,2022-10-20,2022-10-24,0,743
Suffolk,2.9,NA,Donald Trump,41.7,1000,lv,Live Phone,2022-10-19,2022-10-24,1,743
Emerson,2.9,Connecticut,Donald Trump,40,1000,lv,IVR/Online Panel/Text-to-Web/Email,2022-10-19,2022-10-21,0,746
Emerson,2.9,South Dakota,Donald Trump,53.1,1500,lv,IVR/Online Panel/Text-to-Web/Email,2022-10-19,2022-10-21,0,746
Emerson,2.9,NA,Donald Trump,40.1,1000,rv,IVR/Online Panel,2022-10-18,2022-10-19,1,748
Emerson,2.9,New Hampshire,Donald Trump,42.7,727,lv,IVR/Online Panel/Text-to-Web/Email,2022-10-18,2022-10-19,0,748
Emerson,2.9,Texas,Donald Trump,47.4,1000,lv,IVR/Online Panel/Text-to-Web/Email,2022-10-17,2022-10-19,0,748
SurveyUSA,2.8,New York,Donald Trump,37,1018,rv,Online Panel,2022-10-14,2022-10-18,0,749
YouGov,3,NA,Donald Trump,39,1629,a,Online Panel,2022-10-13,2022-10-17,1,750
YouGov,3,NA,Donald Trump,44,1209,rv,Online Panel,2022-10-13,2022-10-17,1,750
Rasmussen,2.1,Nevada,Donald Trump,49,707,lv,IVR/Online Panel,2022-10-13,2022-10-17,0,750
Florida Atlantic University,2,Florida,Donald Trump,45.1,719,lv,IVR/Online Panel/Text-to-Web,2022-10-12,2022-10-16,0,751
Emerson,2.9,Michigan,Donald Trump,44.4,580,lv,IVR/Online Panel/Text-to-Web/Email,2022-10-12,2022-10-14,0,753
Rasmussen,2.1,NA,Donald Trump,44,1000,lv,IVR/Online Panel,2022-10-12,2022-10-13,1,754
Siena/NYT,3,NA,Donald Trump,45,792,lv,Live Phone,2022-10-09,2022-10-12,1,755
Siena/NYT,3,NA,Donald Trump,43,792,rv,Live Phone,2022-10-09,2022-10-12,1,755
Siena/NYT,3,NA,Donald Trump,45,792,lv,Live Phone,2022-10-09,2022-10-12,1,755
Susquehanna,2.3,NA,Donald Trump,44,800,lv,Live Phone,2022-10-04,2022-10-11,1,756
Susquehanna,2.3,NA,Donald Trump,39,800,lv,Live Phone,2022-10-04,2022-10-11,1,756
Emerson,2.9,Georgia,Donald Trump,45.2,1000,lv,IVR/Online Panel/Text-to-Web/Email,2022-10-06,2022-10-07,0,760
Emerson,2.9,Ohio,Donald Trump,47.6,1000,lv,IVR/Online Panel/Text-to-Web/Email,2022-10-06,2022-10-07,0,760
Cygnal,2.1,Iowa,Donald Trump,51,600,lv,IVR/Text-to-Web,2022-10-02,2022-10-04,0,763
Emerson,2.9,Iowa,Donald Trump,47,959,lv,IVR/Text-to-Web/Email,2022-10-02,2022-10-04,0,763
SurveyUSA,2.8,North Carolina,Donald Trump,43,918,rv,Online Panel,2022-09-28,2022-10-02,0,765
Emerson,2.9,Oregon,Donald Trump,40.5,796,lv,IVR/Text-to-Web/Email,2022-09-30,2022-10-01,0,766
Emerson,2.9,Washington,Donald Trump,38.7,782,lv,IVR/Text-to-Web/Email,2022-09-30,2022-10-01,0,766
YouGov,3,NA,Donald Trump,40,1566,a,Online Panel,2022-09-23,2022-09-27,1,770
YouGov,3,NA,Donald Trump,45,1138,rv,Online Panel,2022-09-23,2022-09-27,1,770
Emerson,2.9,Missouri,Donald Trump,51.4,1160,lv,IVR/Online Panel/Text-to-Web/Email,2022-09-23,2022-09-27,0,770
Emerson,2.9,Pennsylvania,Donald Trump,45.9,1000,lv,IVR/Online Panel/Text-to-Web/Email,2022-09-23,2022-09-26,0,771
Emerson,2.9,Illinois,Donald Trump,38.3,1000,lv,IVR/Online Panel/Text-to-Web,2022-09-21,2022-09-23,0,774
Emerson,2.9,Texas,Donald Trump,49.1,1000,lv,IVR/Online Panel/Text-to-Web,2022-09-20,2022-09-22,0,775
Emerson,2.9,NA,Donald Trump,43.9,1368,lv,IVR/Online Panel,2022-09-20,2022-09-21,1,776
ABC/Washington Post,3,NA,Donald Trump,46,1006,a,Live Phone,2022-09-18,2022-09-21,1,776
ABC/Washington Post,3,NA,Donald Trump,48,908,rv,Live Phone,2022-09-18,2022-09-21,1,776
Emerson,2.9,Maine,Donald Trump,40.1,1164,lv,IVR/Online Panel/Text-to-Web,2022-09-19,2022-09-20,0,777
Emerson,2.9,Colorado,Donald Trump,36,1000,lv,IVR/Online Panel/Text-to-Web/Email,2022-09-18,2022-09-19,0,778
Echelon Insights,2.7,NA,Donald Trump,44,1056,lv,Online Panel,2022-09-16,2022-09-19,1,778
Echelon Insights,2.7,NA,Donald Trump,43,1056,rv,Online Panel,2022-09-16,2022-09-19,1,778
Emerson,2.9,Wisconsin,Donald Trump,44,860,lv,IVR/Online Panel/Text-to-Web/Email,2022-09-16,2022-09-18,0,779
Suffolk,2.9,Florida,Donald Trump,46.6,500,lv,Live Phone,2022-09-15,2022-09-18,0,779
Suffolk,2.9,Florida,Donald Trump,45.6,500,lv,Live Phone,2022-09-15,2022-09-18,0,779
Emerson,2.9,Kansas,Donald Trump,51.5,1000,lv,IVR/Online Panel/Text-to-Web/Email,2022-09-15,2022-09-18,0,779
SurveyUSA,2.8,Missouri,Donald Trump,52,830,rv,Online Panel,2022-09-14,2022-09-18,0,779
Emerson,2.9,North Carolina,Donald Trump,47,1000,lv,IVR/Online Panel/Text-to-Web,2022-09-15,2022-09-16,0,781
Emerson,2.9,New Hampshire,Donald Trump,43.2,800,lv,IVR/Online Panel/Text-to-Web/Email,2022-09-14,2022-09-15,0,782
Marquette Law School,3,NA,Donald Trump,36,1448,a,Probability Panel,2022-09-07,2022-09-14,1,783
Marquette Law School,3,NA,Donald Trump,36,1282,rv,Probability Panel,2022-09-07,2022-09-14,1,783
Siena/NYT,3,NA,Donald Trump,42,1399,rv,Live Phone,2022-09-06,2022-09-14,1,783
Emerson,2.9,Ohio,Donald Trump,49.8,1000,lv,IVR/Online Panel/Text-to-Web/Email,2022-09-12,2022-09-13,0,784
Emerson,2.9,New Mexico,Donald Trump,40.5,1000,lv,IVR/Online Panel/Text-to-Web/Email,2022-09-08,2022-09-11,0,786
Emerson,2.9,Nevada,Donald Trump,42.5,1000,lv,IVR/Online Panel/Text-to-Web/Email,2022-09-08,2022-09-10,0,787
East Carolina University,2.6,North Carolina,Donald Trump,46.1,1020,lv,IVR/Online Panel/Text-to-Web,2022-09-07,2022-09-10,0,787
Emerson,2.9,Connecticut,Donald Trump,35.7,1000,lv,IVR/Online Panel/Text-to-Web,2022-09-07,2022-09-09,0,788
Emerson,2.9,Massachusetts,Donald Trump,33.7,708,lv,IVR/Online Panel/Email,2022-09-07,2022-09-08,0,789
Emerson,2.9,Arizona,Donald Trump,44.2,627,lv,IVR/Text-to-Web/Email,2022-09-06,2022-09-07,0,790
Echelon Insights,2.7,NA,Donald Trump,45,1228,lv,Online Panel,2022-08-31,2022-09-07,1,790
Echelon Insights,2.7,Arizona,Donald Trump,47,773,lv,Online Panel,2022-08-31,2022-09-07,0,790
Echelon Insights,2.7,Florida,Donald Trump,49,815,lv,Online Panel,2022-08-31,2022-09-07,0,790
Echelon Insights,2.7,Georgia,Donald Trump,45,751,lv,Online Panel,2022-08-31,2022-09-07,0,790
Echelon Insights,2.7,Kansas,Donald Trump,52,392,lv,Online Panel,2022-08-31,2022-09-07,0,790
Echelon Insights,2.7,Louisiana,Donald Trump,51,506,lv,Online Panel,2022-08-31,2022-09-07,0,790
Echelon Insights,2.7,Ohio,Donald Trump,49,831,lv,Online Panel,2022-08-31,2022-09-07,0,790
Echelon Insights,2.7,Oklahoma,Donald Trump,63,522,lv,Online Panel,2022-08-31,2022-09-07,0,790
Echelon Insights,2.7,Pennsylvania,Donald Trump,43,828,lv,Online Panel,2022-08-31,2022-09-07,0,790
Echelon Insights,2.7,South Carolina,Donald Trump,51,600,lv,Online Panel,2022-08-31,2022-09-07,0,790
Echelon Insights,2.7,Arkansas,Donald Trump,58,382,lv,Online Panel,2022-08-31,2022-09-07,0,790
Echelon Insights,2.7,Rhode Island,Donald Trump,37,373,lv,Online Panel,2022-08-31,2022-09-07,0,790
Echelon Insights,2.7,Texas,Donald Trump,48,813,lv,Online Panel,2022-08-31,2022-09-07,0,790
Echelon Insights,2.7,Mississippi,Donald Trump,54,320,lv,Online Panel,2022-08-31,2022-09-07,0,790
Echelon Insights,2.7,Montana,Donald Trump,49,409,lv,Online Panel,2022-08-31,2022-09-07,0,790
Emerson,2.9,New York,Donald Trump,37.4,1000,lv,IVR/Online Panel/Text-to-Web,2022-09-04,2022-09-06,0,791
YouGov,3,NA,Donald Trump,40,1634,a,Online Panel,2022-09-02,2022-09-06,1,791
YouGov,3,NA,Donald Trump,42,1247,rv,Online Panel,2022-09-02,2022-09-06,1,791
Emerson,2.9,Georgia,Donald Trump,50.7,600,lv,IVR/Text-to-Web/Email,2022-08-28,2022-08-29,0,799
Blueprint Polling,2.4,South Carolina,Donald Trump,46,721,lv,Live Phone,2022-08-24,2022-08-25,0,803
Emerson,2.9,NA,Donald Trump,42.3,1000,rv,IVR/Online Panel,2022-08-23,2022-08-24,1,804
Emerson,2.9,Pennsylvania,Donald Trump,47.2,1034,lv,IVR/Text-to-Web,2022-08-22,2022-08-23,0,805
Echelon Insights,2.7,NA,Donald Trump,42,1054,rv,Online Panel,2022-08-19,2022-08-22,1,806
Echelon Insights,2.7,NA,Donald Trump,42,1054,lv,Online Panel,2022-08-19,2022-08-22,1,806
Echelon Insights,2.7,NA,Donald Trump,39,1054,rv,Online Panel,2022-08-19,2022-08-22,1,806
Echelon Insights,2.7,NA,Donald Trump,41,1054,lv,Online Panel,2022-08-19,2022-08-22,1,806
Echelon Insights,2.7,NA,Donald Trump,22,1054,rv,Online Panel,2022-08-19,2022-08-22,1,806
Echelon Insights,2.7,NA,Donald Trump,21,1054,lv,Online Panel,2022-08-19,2022-08-22,1,806
Echelon Insights,2.7,NA,Donald Trump,37,1054,rv,Online Panel,2022-08-19,2022-08-22,1,806
Echelon Insights,2.7,NA,Donald Trump,39,1054,lv,Online Panel,2022-08-19,2022-08-22,1,806
YouGov,3,NA,Donald Trump,39,1563,a,Online Panel,2022-08-18,2022-08-22,1,806
YouGov,3,NA,Donald Trump,42,1185,rv,Online Panel,2022-08-18,2022-08-22,1,806
YouGov,3,NA,Donald Trump,37,1563,a,Online Panel,2022-08-18,2022-08-22,1,806
YouGov,3,NA,Donald Trump,40,1185,rv,Online Panel,2022-08-18,2022-08-22,1,806
YouGov,3,NA,Donald Trump,36,1000,a,Online Panel,2022-08-18,2022-08-22,1,806
YouGov,3,NA,Donald Trump,19,1000,a,Online Panel,2022-08-18,2022-08-22,1,806
YouGov,3,NA,Donald Trump,40,805,rv,Online Panel,2022-08-18,2022-08-22,1,806
YouGov,3,NA,Donald Trump,18,805,rv,Online Panel,2022-08-18,2022-08-22,1,806
SurveyUSA,2.8,New York,Donald Trump,29,1046,rv,Online Panel,2022-08-17,2022-08-21,0,807
Emerson,2.9,Ohio,Donald Trump,52.5,925,lv,IVR/Text-to-Web,2022-08-15,2022-08-16,0,812
Blueprint Polling,2.4,Michigan,Donald Trump,40.8,611,lv,Live Phone,2022-08-15,2022-08-16,0,812
Blueprint Polling,2.4,North Carolina,Donald Trump,45,656,lv,Live Phone,2022-08-04,2022-08-06,0,822
YouGov,3,NA,Donald Trump,39,1557,a,Online Panel,2022-07-28,2022-08-01,1,827
YouGov,3,NA,Donald Trump,42,1152,rv,Online Panel,2022-07-28,2022-08-01,1,827
YouGov,3,NA,Donald Trump,41,1557,a,Online Panel,2022-07-28,2022-08-01,1,827
YouGov,3,NA,Donald Trump,44,1152,rv,Online Panel,2022-07-28,2022-08-01,1,827
Rasmussen,2.1,NA,Donald Trump,46,1000,lv,IVR/Online Panel,2022-07-26,2022-07-27,1,832
SurveyUSA,2.8,Missouri,Donald Trump,51,787,lv,Online Panel,2022-07-24,2022-07-27,0,832
Suffolk,2.9,NA,Donald Trump,40.9,1000,rv,Live Phone,2022-07-22,2022-07-25,1,834
Blueprint Polling,2.4,Pennsylvania,Donald Trump,41,712,lv,Live Phone,2022-07-19,2022-07-21,0,838
Emerson,2.9,NA,Donald Trump,45.5,1078,rv,IVR/Online Panel,2022-07-19,2022-07-20,1,839
Emerson,2.9,NA,Donald Trump,45.1,1078,rv,IVR/Online Panel,2022-07-19,2022-07-20,1,839
Echelon Insights,2.7,NA,Donald Trump,44,1022,lv,Online Panel,2022-07-15,2022-07-18,1,841
Echelon Insights,2.7,NA,Donald Trump,43,1022,rv,Online Panel,2022-07-15,2022-07-18,1,841
Echelon Insights,2.7,NA,Donald Trump,44,1022,lv,Online Panel,2022-07-15,2022-07-18,1,841
Echelon Insights,2.7,NA,Donald Trump,44,1022,rv,Online Panel,2022-07-15,2022-07-18,1,841
Cygnal,2.1,Iowa,Donald Trump,51.1,600,lv,IVR/Text-to-Web,2022-07-13,2022-07-14,0,845
YouGov,3,NA,Donald Trump,40,1672,a,Online Panel,2022-07-08,2022-07-11,1,848
YouGov,3,NA,Donald Trump,43,1261,rv,Online Panel,2022-07-08,2022-07-11,1,848
Emerson,2.9,Nevada,Donald Trump,43,2000,rv,IVR/Online Panel/Text-to-Web,2022-07-07,2022-07-10,0,849
Siena/NYT,3,NA,Donald Trump,41,849,rv,Live Phone,2022-07-05,2022-07-07,1,852
Emerson,2.9,NA,Donald Trump,43.9,1271,rv,IVR/Online Panel,2022-06-28,2022-06-29,1,860
YouGov,3,NA,Donald Trump,40,1630,a,Online Panel,2022-06-24,2022-06-27,1,862
YouGov,3,NA,Donald Trump,41,1630,a,Online Panel,2022-06-24,2022-06-27,1,862
YouGov,3,NA,Donald Trump,39,1630,a,Online Panel,2022-06-24,2022-06-27,1,862
YouGov,3,NA,Donald Trump,43,1239,rv,Online Panel,2022-06-24,2022-06-27,1,862
YouGov,3,NA,Donald Trump,45,1239,rv,Online Panel,2022-06-24,2022-06-27,1,862
YouGov,3,NA,Donald Trump,43,1239,rv,Online Panel,2022-06-24,2022-06-27,1,862
Echelon Insights,2.7,NA,Donald Trump,43,1030,lv,Online Panel,2022-06-17,2022-06-20,1,869
Echelon Insights,2.7,NA,Donald Trump,40,1030,lv,Online Panel,2022-06-17,2022-06-20,1,869
Echelon Insights,2.7,NA,Donald Trump,44,1030,rv,Online Panel,2022-06-17,2022-06-20,1,869
Echelon Insights,2.7,NA,Donald Trump,39,1030,rv,Online Panel,2022-06-17,2022-06-20,1,869
U. New Hampshire,2.6,New Hampshire,Donald Trump,43,845,lv,Probability Panel,2022-06-16,2022-06-20,0,869
U. Massachusetts - Lowell,2.9,Massachusetts,Donald Trump,31,1000,lv,Online Panel,2022-06-07,2022-06-15,0,874
YouGov,3,NA,Donald Trump,42,1541,a,Online Panel,2022-06-10,2022-06-13,1,876
YouGov,3,NA,Donald Trump,44,1243,rv,Online Panel,2022-06-10,2022-06-13,1,876
Blueprint Polling,2.4,Texas,Donald Trump,44,603,lv,Live Phone,2022-06-08,2022-06-10,0,879
East Carolina University,2.6,Georgia,Donald Trump,46.7,868,rv,IVR/Online Panel/Text-to-Web,2022-06-06,2022-06-09,0,880
Emerson,2.9,NA,Donald Trump,44.4,1148,rv,IVR/Online Panel,2022-05-24,2022-05-25,1,895
Echelon Insights,2.7,NA,Donald Trump,44,1020,rv,Online Panel,2022-05-20,2022-05-23,1,897
Echelon Insights,2.7,NA,Donald Trump,44,1020,lv,Online Panel,2022-05-20,2022-05-23,1,897
YouGov,3,NA,Donald Trump,39,1573,a,Online Panel,2022-05-19,2022-05-22,1,898
YouGov,3,NA,Donald Trump,42,1360,rv,Online Panel,2022-05-19,2022-05-22,1,898
East Carolina University,2.6,North Carolina,Donald Trump,46.4,635,rv,Online Panel/Text-to-Web,2022-05-19,2022-05-20,0,900
Blueprint Polling,2.4,Arizona,Donald Trump,40.7,608,lv,Live Phone,2022-05-12,2022-05-16,0,904
SurveyUSA,2.8,Missouri,Donald Trump,50,1782,rv,Online Panel,2022-05-11,2022-05-15,0,905
Emerson,2.9,Connecticut,Donald Trump,38.1,1000,rv,IVR/Online Panel,2022-05-10,2022-05-11,0,909
Rasmussen,2.1,NA,Donald Trump,50,1004,lv,IVR/Online Panel,2022-04-28,2022-05-02,1,918
Susquehanna,2.3,NA,Donald Trump,46,800,lv,Live Phone,2022-04-19,2022-04-27,1,923
Susquehanna,2.3,NA,Donald Trump,46,800,lv,Live Phone,2022-04-19,2022-04-27,1,923
Emerson,2.9,NA,Donald Trump,43.4,1000,rv,IVR/Online Panel,2022-04-25,2022-04-26,1,924
InsiderAdvantage,2,NA,Donald Trump,47,750,lv,NA,2022-04-21,2022-04-23,1,927
YouGov,3,NA,Donald Trump,38,1605,a,Online Panel,2022-04-19,2022-04-22,1,928
YouGov,3,NA,Donald Trump,41,1187,rv,Online Panel,2022-04-19,2022-04-22,1,928
Echelon Insights,2.7,NA,Donald Trump,44,1001,lv,Online Panel,2022-04-18,2022-04-20,1,930
Echelon Insights,2.7,NA,Donald Trump,44,1001,rv,Online Panel,2022-04-18,2022-04-20,1,930
Echelon Insights,2.7,NA,Donald Trump,47,1001,lv,Online Panel,2022-04-18,2022-04-20,1,930
Echelon Insights,2.7,NA,Donald Trump,46,1001,rv,Online Panel,2022-04-18,2022-04-20,1,930
Blueprint Polling,2.4,Colorado,Donald Trump,43.1,612,rv,Live Phone,2022-04-06,2022-04-08,0,942
YouGov,3,NA,Donald Trump,38,1618,a,Online Panel,2022-03-31,2022-04-04,1,946
YouGov,3,NA,Donald Trump,40,1233,rv,Online Panel,2022-03-31,2022-04-04,1,946
Blueprint Polling,2.4,Nevada,Donald Trump,44.1,671,lv,Live Phone,2022-03-21,2022-03-24,0,957
Marquette Law School,3,NA,Donald Trump,37,1004,a,Probability Panel,2022-03-14,2022-03-24,1,957
Echelon Insights,2.7,NA,Donald Trump,44,1050,lv,Online Panel,2022-03-18,2022-03-21,1,960
Echelon Insights,2.7,NA,Donald Trump,43,1050,lv,Online Panel,2022-03-18,2022-03-21,1,960
U. Massachusetts - Lowell,2.9,NA,Donald Trump,42,873,rv,Online Panel,2022-03-15,2022-03-21,1,960
YouGov,3,NA,Donald Trump,49.82,2000,rv,Online Panel,2022-03-11,2022-03-21,1,960
Emerson,2.9,NA,Donald Trump,44.9,1023,rv,IVR/Online Panel,2022-03-18,2022-03-20,1,961
YouGov,3,NA,Donald Trump,37,1623,a,Online Panel,2022-03-10,2022-03-14,1,967
YouGov,3,NA,Donald Trump,39,1225,rv,Online Panel,2022-03-10,2022-03-14,1,967
Blueprint Polling,2.4,Georgia,Donald Trump,49.9,662,lv,Live Phone,2022-03-02,2022-03-08,0,973
YouGov,3,NA,Donald Trump,39,1532,a,Online Panel,2022-02-24,2022-02-27,1,982
YouGov,3,NA,Donald Trump,42,1169,rv,Online Panel,2022-02-24,2022-02-27,1,982
Echelon Insights,2.7,NA,Donald Trump,43,1078,rv,Online Panel,2022-02-19,2022-02-23,1,986
Cygnal,2.1,Iowa,Donald Trump,52.5,610,lv,Live Phone/Text-to-Web,2022-02-20,2022-02-22,0,987
Emerson,2.9,NA,Donald Trump,48,1138,rv,IVR/Online Panel/Text-to-Web,2022-02-19,2022-02-20,1,989
Blueprint Polling,2.4,Pennsylvania,Donald Trump,39.9,635,lv,Live Phone,2022-02-15,2022-02-16,0,993
Susquehanna,2.3,NA,Donald Trump,43,800,lv,Live Phone,2022-02-03,2022-02-09,1,1000
